FECHA,TMAX,TMIN,NOMBRE
28102023,30.6,7.6,SAN RAFAEL AERO
28102023,11.6,1.6,SANTA CRUZ AERO
28102023,30.5,11.7,SANTA ROSA AERO
28102023,33.5,,SANTA ROSA DE CONLARA AERO
28102023,36.0,17.8,SANTIAGO DEL ESTERO AERO
28102023,30.5,13.0,SAUCE VIEJO AERO
28102023,34.0,14.4,SUNCHALES AERO
28102023,26.8,12.4,TANDIL AERO
28102023,,20.0,TARTAGAL AERO
28102023,35.2,19.0,TERMAS DE RIO HONDO AERO
28102023,36.0,10.0,TINOGASTA
28102023,25.1,9.7,TRELEW AERO
28102023,30.4,12.6,TRENQUE LAUQUEN
28102023,28.9,11.5,TRES ARROYOS
28102023,34.2,18.5,TUCUMAN AERO
28102023,7.6,0.8,USHUAIA AERO
28102023,22.5,12.0,USPALLATA
28102023,28.5,11.5,VENADO TUERTO AERO
28102023,31.8,10.3,VICTORICA
28102023,27.1,13.1,VIEDMA AERO
28102023,34.5,13.3,VILLA DE MARIA DEL RIO SECO
28102023,34.5,12.8,VILLA DOLORES AERO
28102023,27.7,16.0,VILLA GESELL AERO
28102023,33.0,6.6,VILLA REYNOLDS AERO
27102023,25.2,18.0,AEROPARQUE AERO
27102023,26.3,13.0,AZUL AERO
27102023,31.7,8.2,BAHIA BLANCA AERO
27102023,11.9,6.6,BARILOCHE AERO
27102023,-6.5,-14.2,BASE BELGRANO II
27102023,-5.0,-9.0,BASE CARLINI (EX JUBANY)
27102023,-7.4,-12.3,BASE ESPERANZA
27102023,-10.9,-15.4,BASE MARAMBIO
27102023,-5.8,-10.5,BASE ORCADAS
27102023,-4.7,-10.4,BASE SAN MARTIN
27102023,25.2,12.6,BENITO JUAREZ AERO
27102023,21.5,17.6,BERNARDO DE IRIGOYEN AERO
27102023,28.1,13.5,BOLIVAR AERO
27102023,26.9,17.3,BUENOS AIRES OBSERVATORIO
27102023,28.5,10.9,CAMPO DE MAYO AERO
27102023,30.4,15.4,CATAMARCA AERO
27102023,29.6,18.5,CERES AERO
27102023,32.1,17.6,CHAMICAL AERO
27102023,15.0,6.5,CHAPELCO AERO
27102023,30.5,16.5,CHEPES
27102023,29.8,14.6,CHILECITO AERO
27102023,24.0,13.2,CIPOLLETTI
27102023,21.8,12.4,COMODORO RIVADAVIA AERO
27102023,27.6,13.6,CONCORDIA AERO
27102023,32.0,11.1,CORDOBA AERO
27102023,32.7,15.4,CORDOBA OBSERVATORIO
27102023,26.4,10.8,CORONEL SUAREZ AERO
27102023,28.4,18.3,CORRIENTES AERO
27102023,,11.3,DOLORES AERO
27102023,14.2,9.3,EL BOLSON AERO
27102023,13.4,5.4,EL CALAFATE AERO
27102023,28.0,15.0,EL PALOMAR AERO
27102023,,12.0,ESCUELA DE AVIACION MILITAR AERO
27102023,14.2,5.0,ESQUEL AERO
27102023,28.5,16.6,EZEIZA AERO
27102023,26.4,18.8,FORMOSA AERO
27102023,28.8,10.5,GENERAL PICO AERO
27102023,17.8,6.0,GOBERNADOR GREGORES AERO
27102023,27.0,13.6,GUALEGUAYCHU AERO
27102023,23.2,18.9,IGUAZU AERO
27102023,28.4,18.5,ITUZAINGO
27102023,32.0,11.0,JACHAL
27102023,29.6,17.7,JUJUY AERO
27102023,28.8,16.2,JUJUY U N
27102023,27.1,11.9,JUNIN AERO
27102023,25.6,14.6,LA PLATA AERO
27102023,24.0,3.0,LA QUIACA OBSERVATORIO
27102023,32.0,16.1,LA RIOJA AERO
27102023,24.1,12.5,LABOULAYE AERO
27102023,27.0,14.0,LAS FLORES
27102023,33.0,20.6,LAS LOMITAS
27102023,21.6,4.0,MALARGUE AERO
27102023,18.6,6.6,MAQUINCHAO
27102023,26.9,10.0,MAR DEL PLATA AERO
27102023,28.0,14.4,MARCOS JUAREZ AERO
27102023,27.0,16.8,MARIANO MORENO AERO
27102023,29.5,14.8,MENDOZA AERO
27102023,27.2,12.4,MENDOZA OBSERVATORIO
27102023,28.5,15.0,MERCEDES AERO (CTES)
27102023,27.7,15.7,MERLO AERO
27102023,28.5,15.5,METAN
27102023,27.4,14.3,MONTE CASEROS AERO
27102023,27.4,14.4,MORON AERO
27102023,23.9,8.0,NEUQUEN AERO
27102023,27.4,15.0,NUEVE DE JULIO
27102023,28.0,18.0,OBERA
27102023,25.5,9.5,OLAVARRIA AERO
27102023,28.0,18.9,ORAN AERO
27102023,27.7,14.9,PARANA AERO
27102023,20.1,8.9,PASO DE INDIOS
27102023,27.0,14.8,PASO DE LOS LIBRES AERO
27102023,28.3,13.4,PEHUAJO AERO
27102023,13.8,5.0,PERITO MORENO AERO
27102023,28.3,9.2,PIGUE AERO
27102023,30.6,14.3,PILAR OBSERVATORIO
27102023,27.7,18.8,POSADAS AERO
27102023,31.5,19.5,PRESIDENCIA ROQUE SAENZ PENA AERO
27102023,21.0,5.0,PUERTO DESEADO AERO
27102023,25.2,9.8,PUERTO MADRYN AERO
27102023,23.8,13.0,PUNTA INDIO B.A.
27102023,28.1,13.0,RAFAELA AERO
27102023,28.0,17.5,RECONQUISTA AERO
27102023,29.9,18.3,RESISTENCIA AERO
27102023,27.5,12.4,RIO CUARTO AERO
27102023,19.3,5.5,RIO GALLEGOS AERO
27102023,7.5,-0.5,RIO GRANDE B.A.
27102023,32.0,17.8,RIVADAVIA
27102023,27.3,14.3,ROSARIO AERO
27102023,30.0,15.0,SALTA AERO
27102023,25.5,5.4,SAN ANTONIO OESTE AERO
27102023,27.5,14.8,SAN FERNANDO AERO
27102023,32.8,16.5,SAN JUAN AERO
27102023,21.2,5.7,SAN JULIAN AERO
27102023,25.9,14.1,SAN LUIS AERO
27102023,29.8,13.3,SAN MARTIN (MZA)
27102023,30.0,10.1,SAN RAFAEL AERO
27102023,20.5,6.2,SANTA CRUZ AERO
27102023,28.9,10.8,SANTA ROSA AERO
27102023,29.9,,SANTA ROSA DE CONLARA AERO
27102023,30.7,19.8,SANTIAGO DEL ESTERO AERO
27102023,28.4,15.4,SAUCE VIEJO AERO
27102023,31.1,13.8,SUNCHALES AERO
27102023,25.8,10.5,TANDIL AERO
27102023,,16.8,TARTAGAL AERO
27102023,27.2,18.5,TERMAS DE RIO HONDO AERO
27102023,32.0,12.0,TINOGASTA
27102023,25.5,11.3,TRELEW AERO
27102023,29.1,12.5,TRENQUE LAUQUEN
27102023,29.2,13.5,TRES ARROYOS
27102023,27.0,18.1,TUCUMAN AERO
27102023,8.0,0.3,USHUAIA AERO
27102023,21.2,9.0,USPALLATA
27102023,28.0,12.0,VENADO TUERTO AERO
27102023,31.5,9.7,VICTORICA
27102023,28.9,7.7,VIEDMA AERO
27102023,29.6,18.0,VILLA DE MARIA DEL RIO SECO
27102023,30.5,15.5,VILLA DOLORES AERO
27102023,26.4,13.0,VILLA GESELL AERO
27102023,24.5,11.2,VILLA REYNOLDS AERO
26102023,23.0,13.0,AEROPARQUE AERO
26102023,24.4,9.1,AZUL AERO
26102023,30.1,13.0,BAHIA BLANCA AERO
26102023,14.4,6.6,BARILOCHE AERO
26102023,-8.0,-14.6,BASE BELGRANO II
26102023,-6.9,-10.4,BASE CARLINI (EX JUBANY)
26102023,-8.9,-13.0,BASE ESPERANZA
26102023,-11.8,-15.7,BASE MARAMBIO
26102023,3.6,-6.0,BASE ORCADAS
26102023,-7.1,-12.8,BASE SAN MARTIN
26102023,24.2,10.3,BENITO JUAREZ AERO
26102023,26.6,13.4,BERNARDO DE IRIGOYEN AERO
26102023,25.9,8.0,BOLIVAR AERO
26102023,24.2,13.0,BUENOS AIRES OBSERVATORIO
26102023,25.2,6.0,CAMPO DE MAYO AERO
26102023,28.2,12.9,CATAMARCA AERO
26102023,26.5,16.6,CERES AERO
26102023,24.3,16.3,CHAMICAL AERO
26102023,17.7,6.0,CHAPELCO AERO
26102023,28.0,16.0,CHEPES
26102023,27.0,15.0,CHILECITO AERO
26102023,27.5,10.5,CIPOLLETTI
26102023,21.1,12.2,COMODORO RIVADAVIA AERO
26102023,24.0,12.1,CONCORDIA AERO
26102023,26.3,13.5,CORDOBA AERO
26102023,26.6,14.0,CORDOBA OBSERVATORIO
26102023,24.2,7.4,CORONEL SUAREZ AERO
26102023,25.5,16.8,CORRIENTES AERO
26102023,,6.6,DOLORES AERO
26102023,18.5,1.2,EL BOLSON AERO
26102023,12.3,3.5,EL CALAFATE AERO
26102023,24.6,8.0,EL PALOMAR AERO
26102023,,13.5,ESCUELA DE AVIACION MILITAR AERO
26102023,14.5,6.0,ESQUEL AERO
26102023,24.5,10.8,EZEIZA AERO
26102023,28.0,18.1,FORMOSA AERO
26102023,28.0,11.2,GENERAL PICO AERO
26102023,14.2,4.5,GOBERNADOR GREGORES AERO
26102023,23.7,10.6,GUALEGUAYCHU AERO
26102023,29.8,16.6,IGUAZU AERO
26102023,27.0,17.0,ITUZAINGO
26102023,27.0,8.0,JACHAL
26102023,24.0,15.7,JUJUY AERO
26102023,22.7,15.0,JUJUY U N
26102023,24.6,8.0,JUNIN AERO
26102023,23.0,7.8,LA PLATA AERO
26102023,25.1,3.7,LA QUIACA OBSERVATORIO
26102023,24.9,16.9,LA RIOJA AERO
26102023,25.5,12.0,LABOULAYE AERO
26102023,,10.0,LAS FLORES
26102023,27.2,21.4,LAS LOMITAS
26102023,22.3,4.0,MALARGUE AERO
26102023,19.9,2.2,MAQUINCHAO
26102023,26.8,5.3,MAR DEL PLATA AERO
26102023,26.8,12.2,MARCOS JUAREZ AERO
26102023,24.0,10.2,MARIANO MORENO AERO
26102023,26.9,13.3,MENDOZA AERO
26102023,26.2,13.4,MENDOZA OBSERVATORIO
26102023,24.2,14.0,MERCEDES AERO (CTES)
26102023,25.2,10.5,MERLO AERO
26102023,18.5,15.5,METAN
26102023,24.2,13.0,MONTE CASEROS AERO
26102023,24.3,11.3,MORON AERO
26102023,27.4,9.4,NEUQUEN AERO
26102023,25.2,11.1,NUEVE DE JULIO
26102023,28.0,15.0,OBERA
26102023,24.1,8.1,OLAVARRIA AERO
26102023,22.8,18.0,ORAN AERO
26102023,24.9,12.3,PARANA AERO
26102023,16.5,8.6,PASO DE INDIOS
26102023,23.5,13.4,PASO DE LOS LIBRES AERO
26102023,25.8,9.5,PEHUAJO AERO
26102023,16.9,7.5,PERITO MORENO AERO
26102023,26.0,4.6,PIGUE AERO
26102023,26.5,13.1,PILAR OBSERVATORIO
26102023,27.4,16.3,POSADAS AERO
26102023,28.3,18.2,PRESIDENCIA ROQUE SAENZ PENA AERO
26102023,17.0,6.2,PUERTO DESEADO AERO
26102023,23.8,8.0,PUERTO MADRYN AERO
26102023,22.2,10.0,PUNTA INDIO B.A.
26102023,26.5,12.5,RAFAELA AERO
26102023,24.5,15.0,RECONQUISTA AERO
26102023,26.5,17.5,RESISTENCIA AERO
26102023,26.5,12.8,RIO CUARTO AERO
26102023,11.4,3.1,RIO GALLEGOS AERO
26102023,10.0,1.6,RIO GRANDE B.A.
26102023,25.5,18.3,RIVADAVIA
26102023,24.3,11.4,ROSARIO AERO
26102023,24.4,13.8,SALTA AERO
26102023,24.6,6.0,SAN ANTONIO OESTE AERO
26102023,24.2,9.5,SAN FERNANDO AERO
26102023,30.5,12.2,SAN JUAN AERO
26102023,16.5,3.9,SAN JULIAN AERO
26102023,29.8,15.0,SAN LUIS AERO
26102023,29.6,13.2,SAN MARTIN (MZA)
26102023,30.1,9.6,SAN RAFAEL AERO
26102023,13.5,2.2,SANTA CRUZ AERO
26102023,26.7,10.9,SANTA ROSA AERO
26102023,26.6,,SANTA ROSA DE CONLARA AERO
26102023,24.7,16.8,SANTIAGO DEL ESTERO AERO
26102023,25.6,13.2,SAUCE VIEJO AERO
26102023,27.2,13.5,SUNCHALES AERO
26102023,24.5,5.0,TANDIL AERO
26102023,,17.7,TARTAGAL AERO
26102023,24.7,17.2,TERMAS DE RIO HONDO AERO
26102023,31.0,14.5,TINOGASTA
26102023,21.9,9.0,TRELEW AERO
26102023,27.4,10.6,TRENQUE LAUQUEN
26102023,26.7,10.4,TRES ARROYOS
26102023,24.0,16.0,TUCUMAN AERO
26102023,5.4,1.3,USHUAIA AERO
26102023,24.0,8.0,USPALLATA
26102023,24.5,10.5,VENADO TUERTO AERO
26102023,28.0,11.4,VICTORICA
26102023,26.1,11.4,VIEDMA AERO
26102023,26.5,16.6,VILLA DE MARIA DEL RIO SECO
26102023,27.1,16.4,VILLA DOLORES AERO
26102023,26.0,4.7,VILLA GESELL AERO
26102023,24.8,10.4,VILLA REYNOLDS AERO
25102023,18.7,10.5,AEROPARQUE AERO
25102023,21.0,3.1,AZUL AERO
25102023,26.1,3.6,BAHIA BLANCA AERO
25102023,20.2,-0.6,BARILOCHE AERO
25102023,-7.0,-12.3,BASE BELGRANO II
25102023,-0.1,-7.5,BASE CARLINI (EX JUBANY)
25102023,-8.4,-12.2,BASE ESPERANZA
25102023,-12.6,-14.2,BASE MARAMBIO
25102023,2.2,-2.0,BASE ORCADAS
25102023,-4.7,-12.8,BASE SAN MARTIN
25102023,19.8,2.8,BENITO JUAREZ AERO
25102023,25.4,17.2,BERNARDO DE IRIGOYEN AERO
25102023,22.9,5.0,BOLIVAR AERO
25102023,23.2,9.3,BUENOS AIRES OBSERVATORIO
25102023,21.2,7.6,CAMPO DE MAYO AERO
25102023,25.2,15.7,CATAMARCA AERO
25102023,23.3,15.8,CERES AERO
25102023,20.6,15.1,CHAMICAL AERO
25102023,23.8,-1.4,CHAPELCO AERO
25102023,23.0,17.0,CHEPES
25102023,24.0,14.8,CHILECITO AERO
25102023,27.0,7.6,CIPOLLETTI
25102023,24.7,10.7,COMODORO RIVADAVIA AERO
25102023,23.5,13.5,CONCORDIA AERO
25102023,21.4,14.3,CORDOBA AERO
25102023,21.4,15.2,CORDOBA OBSERVATORIO
25102023,21.6,3.5,CORONEL SUAREZ AERO
25102023,25.0,17.4,CORRIENTES AERO
25102023,,3.6,DOLORES AERO
25102023,21.5,0.3,EL BOLSON AERO
25102023,18.4,7.0,EL CALAFATE AERO
25102023,21.1,8.7,EL PALOMAR AERO
25102023,,14.5,ESCUELA DE AVIACION MILITAR AERO
25102023,17.7,1.6,ESQUEL AERO
25102023,21.0,6.0,EZEIZA AERO
25102023,27.7,19.8,FORMOSA AERO
25102023,24.2,11.2,GENERAL PICO AERO
25102023,16.0,8.0,GOBERNADOR GREGORES AERO
25102023,21.0,11.4,GUALEGUAYCHU AERO
25102023,28.3,17.9,IGUAZU AERO
25102023,26.5,19.6,ITUZAINGO
25102023,22.0,13.5,JACHAL
25102023,20.8,16.5,JUJUY AERO
25102023,19.3,15.4,JUJUY U N
25102023,22.1,9.1,JUNIN AERO
25102023,20.4,5.4,LA PLATA AERO
25102023,25.2,10.3,LA QUIACA OBSERVATORIO
25102023,20.7,15.9,LA RIOJA AERO
25102023,22.9,13.4,LABOULAYE AERO
25102023,20.5,3.7,LAS FLORES
25102023,28.4,20.5,LAS LOMITAS
25102023,21.3,9.4,MALARGUE AERO
25102023,21.9,2.6,MAQUINCHAO
25102023,14.5,5.8,MAR DEL PLATA AERO
25102023,21.8,11.0,MARCOS JUAREZ AERO
25102023,20.5,7.5,MARIANO MORENO AERO
25102023,23.0,13.8,MENDOZA AERO
25102023,20.7,13.5,MENDOZA OBSERVATORIO
25102023,21.4,15.2,MERCEDES AERO (CTES)
25102023,21.0,8.0,MERLO AERO
25102023,17.2,14.0,METAN
25102023,22.0,13.7,MONTE CASEROS AERO
25102023,21.0,8.9,MORON AERO
25102023,27.2,5.7,NEUQUEN AERO
25102023,21.0,7.8,NUEVE DE JULIO
25102023,26.0,17.8,OBERA
25102023,20.1,4.5,OLAVARRIA AERO
25102023,23.0,17.9,ORAN AERO
25102023,23.0,12.3,PARANA AERO
25102023,22.5,6.5,PASO DE INDIOS
25102023,20.4,15.9,PASO DE LOS LIBRES AERO
25102023,23.6,5.8,PEHUAJO AERO
25102023,15.5,5.4,PERITO MORENO AERO
25102023,23.0,3.6,PIGUE AERO
25102023,21.2,14.2,PILAR OBSERVATORIO
25102023,27.2,18.8,POSADAS AERO
25102023,28.2,17.9,PRESIDENCIA ROQUE SAENZ PENA AERO
25102023,24.6,6.6,PUERTO DESEADO AERO
25102023,25.5,6.8,PUERTO MADRYN AERO
25102023,18.5,7.0,PUNTA INDIO B.A.
25102023,23.6,13.0,RAFAELA AERO
25102023,21.9,17.1,RECONQUISTA AERO
25102023,25.0,16.2,RESISTENCIA AERO
25102023,16.2,12.8,RIO CUARTO AERO
25102023,20.4,4.8,RIO GALLEGOS AERO
25102023,15.0,2.3,RIO GRANDE B.A.
25102023,24.0,18.8,RIVADAVIA
25102023,22.0,9.6,ROSARIO AERO
25102023,20.7,14.5,SALTA AERO
25102023,28.5,7.0,SAN ANTONIO OESTE AERO
25102023,21.0,9.9,SAN FERNANDO AERO
25102023,25.0,15.5,SAN JUAN AERO
25102023,22.0,9.9,SAN JULIAN AERO
25102023,22.0,13.2,SAN LUIS AERO
25102023,25.0,13.0,SAN MARTIN (MZA)
25102023,24.0,12.0,SAN RAFAEL AERO
25102023,22.2,7.7,SANTA CRUZ AERO
25102023,23.5,6.8,SANTA ROSA AERO
25102023,23.5,,SANTA ROSA DE CONLARA AERO
25102023,20.7,17.0,SANTIAGO DEL ESTERO AERO
25102023,23.6,12.5,SAUCE VIEJO AERO
25102023,25.0,13.9,SUNCHALES AERO
25102023,20.5,2.0,TANDIL AERO
25102023,,17.7,TARTAGAL AERO
25102023,20.2,17.0,TERMAS DE RIO HONDO AERO
25102023,28.0,16.0,TINOGASTA
25102023,26.3,5.0,TRELEW AERO
25102023,23.8,8.6,TRENQUE LAUQUEN
25102023,21.8,2.3,TRES ARROYOS
25102023,21.2,15.8,TUCUMAN AERO
25102023,10.4,3.2,USHUAIA AERO
25102023,19.5,8.0,USPALLATA
25102023,22.0,9.0,VENADO TUERTO AERO
25102023,24.7,7.5,VICTORICA
25102023,25.2,9.0,VIEDMA AERO
25102023,20.3,14.0,VILLA DE MARIA DEL RIO SECO
25102023,22.4,16.2,VILLA DOLORES AERO
25102023,15.1,7.5,VILLA GESELL AERO
25102023,17.9,12.8,VILLA REYNOLDS AERO
24102023,19.6,13.5,AEROPARQUE AERO
24102023,18.5,8.6,AZUL AERO
24102023,19.2,6.1,BAHIA BLANCA AERO
24102023,19.0,3.3,BARILOCHE AERO
24102023,-7.5,-14.3,BASE BELGRANO II
24102023,1.5,-2.0,BASE CARLINI (EX JUBANY)
24102023,4.0,-9.2,BASE ESPERANZA
24102023,1.4,-12.8,BASE MARAMBIO
24102023,5.7,-2.0,BASE ORCADAS
24102023,0.8,-6.8,BASE SAN MARTIN
24102023,16.3,7.8,BENITO JUAREZ AERO
24102023,21.6,18.4,BERNARDO DE IRIGOYEN AERO
24102023,19.1,11.0,BOLIVAR AERO
24102023,20.6,13.0,BUENOS AIRES OBSERVATORIO
24102023,19.4,11.9,CAMPO DE MAYO AERO
24102023,22.4,15.8,CATAMARCA AERO
24102023,26.0,17.8,CERES AERO
24102023,25.5,17.5,CHAMICAL AERO
24102023,21.0,5.0,CHAPELCO AERO
24102023,27.0,15.0,CHEPES
24102023,23.4,17.5,CHILECITO AERO
24102023,19.0,11.0,CIPOLLETTI
24102023,19.7,4.3,COMODORO RIVADAVIA AERO
24102023,23.8,17.6,CONCORDIA AERO
24102023,21.6,13.3,CORDOBA AERO
24102023,23.0,14.0,CORDOBA OBSERVATORIO
24102023,18.1,8.8,CORONEL SUAREZ AERO
24102023,24.5,20.0,CORRIENTES AERO
24102023,,10.1,DOLORES AERO
24102023,21.6,3.5,EL BOLSON AERO
24102023,17.3,1.0,EL CALAFATE AERO
24102023,20.2,13.0,EL PALOMAR AERO
24102023,,13.5,ESCUELA DE AVIACION MILITAR AERO
24102023,17.2,1.8,ESQUEL AERO
24102023,21.0,12.0,EZEIZA AERO
24102023,26.0,22.0,FORMOSA AERO
24102023,17.7,11.3,GENERAL PICO AERO
24102023,20.0,10.0,GOBERNADOR GREGORES AERO
24102023,19.6,15.1,GUALEGUAYCHU AERO
24102023,22.6,20.3,IGUAZU AERO
24102023,24.5,20.0,ITUZAINGO
24102023,22.0,12.5,JACHAL
24102023,29.0,20.7,JUJUY AERO
24102023,28.2,19.2,JUJUY U N
24102023,18.3,12.5,JUNIN AERO
24102023,20.7,12.1,LA PLATA AERO
24102023,22.1,5.8,LA QUIACA OBSERVATORIO
24102023,24.2,17.2,LA RIOJA AERO
24102023,17.6,12.7,LABOULAYE AERO
24102023,19.5,11.2,LAS FLORES
24102023,31.6,24.8,LAS LOMITAS
24102023,19.9,8.5,MALARGUE AERO
24102023,16.6,4.8,MAQUINCHAO
24102023,14.6,10.8,MAR DEL PLATA AERO
24102023,20.2,15.0,MARCOS JUAREZ AERO
24102023,19.0,13.2,MARIANO MORENO AERO
24102023,21.0,13.8,MENDOZA AERO
24102023,19.4,12.5,MENDOZA OBSERVATORIO
24102023,21.8,18.2,MERCEDES AERO (CTES)
24102023,20.0,12.5,MERLO AERO
24102023,24.0,15.0,METAN
24102023,22.2,16.9,MONTE CASEROS AERO
24102023,19.1,12.8,MORON AERO
24102023,19.0,7.5,NEUQUEN AERO
24102023,19.2,12.8,NUEVE DE JULIO
24102023,23.0,19.8,OBERA
24102023,18.1,8.5,OLAVARRIA AERO
24102023,32.3,22.9,ORAN AERO
24102023,21.4,16.2,PARANA AERO
24102023,20.5,7.2,PASO DE INDIOS
24102023,21.5,18.5,PASO DE LOS LIBRES AERO
24102023,20.8,12.7,PEHUAJO AERO
24102023,17.3,2.5,PERITO MORENO AERO
24102023,21.2,7.3,PIGUE AERO
24102023,23.7,14.0,PILAR OBSERVATORIO
24102023,25.0,20.3,POSADAS AERO
24102023,27.9,20.3,PRESIDENCIA ROQUE SAENZ PENA AERO
24102023,19.8,4.8,PUERTO DESEADO AERO
24102023,18.5,5.6,PUERTO MADRYN AERO
24102023,17.8,12.0,PUNTA INDIO B.A.
24102023,26.0,16.0,RAFAELA AERO
24102023,22.5,18.6,RECONQUISTA AERO
24102023,25.5,20.4,RESISTENCIA AERO
24102023,19.8,11.8,RIO CUARTO AERO
24102023,18.4,0.1,RIO GALLEGOS AERO
24102023,16.6,1.2,RIO GRANDE B.A.
24102023,31.5,22.8,RIVADAVIA
24102023,20.3,15.3,ROSARIO AERO
24102023,26.4,16.8,SALTA AERO
24102023,20.9,8.5,SAN ANTONIO OESTE AERO
24102023,19.7,13.6,SAN FERNANDO AERO
24102023,25.0,15.0,SAN JUAN AERO
24102023,25.0,8.4,SAN JULIAN AERO
24102023,21.0,12.9,SAN LUIS AERO
24102023,21.9,13.6,SAN MARTIN (MZA)
24102023,17.1,10.5,SAN RAFAEL AERO
24102023,22.5,8.6,SANTA CRUZ AERO
24102023,18.0,10.7,SANTA ROSA AERO
24102023,26.6,,SANTA ROSA DE CONLARA AERO
24102023,26.4,16.8,SANTIAGO DEL ESTERO AERO
24102023,21.8,17.9,SAUCE VIEJO AERO
24102023,24.0,16.7,SUNCHALES AERO
24102023,17.0,7.0,TANDIL AERO
24102023,,25.0,TARTAGAL AERO
24102023,25.5,17.3,TERMAS DE RIO HONDO AERO
24102023,29.0,19.0,TINOGASTA
24102023,21.4,3.3,TRELEW AERO
24102023,19.5,12.5,TRENQUE LAUQUEN
24102023,17.0,7.1,TRES ARROYOS
24102023,23.0,16.0,TUCUMAN AERO
24102023,14.4,5.3,USHUAIA AERO
24102023,24.0,10.0,USPALLATA
24102023,19.5,15.0,VENADO TUERTO AERO
24102023,18.0,10.9,VICTORICA
24102023,20.3,8.5,VIEDMA AERO
24102023,22.9,14.0,VILLA DE MARIA DEL RIO SECO
24102023,26.6,14.0,VILLA DOLORES AERO
24102023,14.6,10.8,VILLA GESELL AERO
24102023,17.8,11.2,VILLA REYNOLDS AERO
23102023,20.0,16.3,AEROPARQUE AERO
23102023,19.5,11.6,AZUL AERO
23102023,14.0,11.4,BAHIA BLANCA AERO
23102023,19.0,7.5,BARILOCHE AERO
23102023,-6.7,-15.1,BASE BELGRANO II
23102023,2.2,-4.0,BASE CARLINI (EX JUBANY)
23102023,7.1,-4.6,BASE ESPERANZA
23102023,4.7,-8.4,BASE MARAMBIO
23102023,0.4,-11.5,BASE ORCADAS
23102023,3.2,-4.1,BASE SAN MARTIN
23102023,16.5,11.0,BENITO JUAREZ AERO
23102023,27.0,18.6,BERNARDO DE IRIGOYEN AERO
23102023,19.1,12.0,BOLIVAR AERO
23102023,20.6,16.7,BUENOS AIRES OBSERVATORIO
23102023,20.3,16.2,CAMPO DE MAYO AERO
23102023,27.0,19.4,CATAMARCA AERO
23102023,30.2,21.8,CERES AERO
23102023,28.5,19.8,CHAMICAL AERO
23102023,17.8,7.6,CHAPELCO AERO
23102023,28.0,18.0,CHEPES
23102023,29.5,19.5,CHILECITO AERO
23102023,14.5,9.2,CIPOLLETTI
23102023,14.7,6.8,COMODORO RIVADAVIA AERO
23102023,27.2,20.8,CONCORDIA AERO
23102023,26.8,16.2,CORDOBA AERO
23102023,26.3,16.9,CORDOBA OBSERVATORIO
23102023,17.7,11.5,CORONEL SUAREZ AERO
23102023,28.2,21.0,CORRIENTES AERO
23102023,,14.1,DOLORES AERO
23102023,20.9,7.5,EL BOLSON AERO
23102023,16.9,1.0,EL CALAFATE AERO
23102023,20.8,16.0,EL PALOMAR AERO
23102023,,16.0,ESCUELA DE AVIACION MILITAR AERO
23102023,15.6,5.5,ESQUEL AERO
23102023,19.8,15.0,EZEIZA AERO
23102023,31.9,22.8,FORMOSA AERO
23102023,20.4,14.5,GENERAL PICO AERO
23102023,23.2,6.4,GOBERNADOR GREGORES AERO
23102023,23.9,17.5,GUALEGUAYCHU AERO
23102023,28.8,20.2,IGUAZU AERO
23102023,25.7,21.0,ITUZAINGO
23102023,26.5,14.5,JACHAL
23102023,33.6,22.6,JUJUY AERO
23102023,32.4,19.0,JUJUY U N
23102023,20.1,15.4,JUNIN AERO
23102023,18.5,14.8,LA PLATA AERO
23102023,21.4,7.7,LA QUIACA OBSERVATORIO
23102023,27.4,19.7,LA RIOJA AERO
23102023,21.0,15.0,LABOULAYE AERO
23102023,18.5,13.0,LAS FLORES
23102023,44.0,30.0,LAS LOMITAS
23102023,21.4,4.8,MALARGUE AERO
23102023,11.5,7.1,MAQUINCHAO
23102023,15.7,11.9,MAR DEL PLATA AERO
23102023,25.6,16.4,MARCOS JUAREZ AERO
23102023,22.4,15.5,MARIANO MORENO AERO
23102023,26.0,14.8,MENDOZA AERO
23102023,23.2,13.6,MENDOZA OBSERVATORIO
23102023,23.2,20.5,MERCEDES AERO (CTES)
23102023,21.5,15.4,MERLO AERO
23102023,30.9,22.0,METAN
23102023,24.8,20.5,MONTE CASEROS AERO
23102023,21.9,15.5,MORON AERO
23102023,15.2,9.2,NEUQUEN AERO
23102023,20.4,14.2,NUEVE DE JULIO
23102023,26.0,18.0,OBERA
23102023,18.6,10.9,OLAVARRIA AERO
23102023,39.0,27.9,ORAN AERO
23102023,28.0,20.0,PARANA AERO
23102023,18.4,1.7,PASO DE INDIOS
23102023,22.6,20.5,PASO DE LOS LIBRES AERO
23102023,20.9,13.4,PEHUAJO AERO
23102023,22.2,2.0,PERITO MORENO AERO
23102023,16.6,9.4,PIGUE AERO
23102023,24.3,16.4,PILAR OBSERVATORIO
23102023,25.6,21.1,POSADAS AERO
23102023,36.0,23.5,PRESIDENCIA ROQUE SAENZ PENA AERO
23102023,15.0,2.2,PUERTO DESEADO AERO
23102023,12.8,7.8,PUERTO MADRYN AERO
23102023,17.6,15.2,PUNTA INDIO B.A.
23102023,32.1,19.7,RAFAELA AERO
23102023,25.9,20.6,RECONQUISTA AERO
23102023,29.5,21.9,RESISTENCIA AERO
23102023,20.2,14.0,RIO CUARTO AERO
